Heatnglo,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Nline,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Rfoil,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
A. O. Smith Corporation,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
NextGrid Inc,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
HydroLite,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, H2 & Low Carbon Fuels",Private Data,Private Data
Vaillant,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
EnPowered,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Blue Frontier,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Adaptiphy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
EndurEnergy Systems,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Stash Energy,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Tantalus,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Arka Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Energport,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Fortress Power,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
NeWorld Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Suntuity,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Mitrex,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
IMG Energy Solutions,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Mango Power,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Hancock Software,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
muGrid Analytics,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Odyssey Energy Solutions,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Pearlstone,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Rainforest Automation,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Electrical Distribution Design (EDD),Power & Utilities,"Distributed Energy Resources, Asset Management & Digitization",Private Data,Private Data
Atom Power,Power & Utilities,"Distributed Energy Resources, Asset Management & Digitization",Private Data,Private Data
ETAP,"Power & Utilities, Oil & Gas, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency, Innovative Processes",Private Data,Private Data
DABBEL,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Evergen,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Moixa,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Life Cycle Power,"Power & Utilities, Oil & Gas","Completions, Production, Distributed Energy Resources",Private Data,Private Data
Trilliant,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Franklin Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Flower Turbines,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Vadimap,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
PulseIQ!,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
GeoComfort,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
DR Microgrids,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Buffalo Geothermal Heating,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Savant Power,"Power & Utilities, Industrial Decarbonization, DERMS","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Upside Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Instant On,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
General Microgrids,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Integral Analytics,Power & Utilities,"Distributed Energy Resources, Asset Management & Digitization",Private Data,Private Data
FlexShape,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
THG Energy Solutions,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Clean Energy Collective,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
GridIron,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Vizi Metering,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Extensible Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Power TakeOff,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Turntide,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Argentum,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
EnergyRM,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Enersponse,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Starfish Electric,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Carbon Lighthouse,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
MyHEAT,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
GoodLeap,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
XeroHome,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
OpenEGrid,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Sobolt,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Zentur.io,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Discovergy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Ovon Technologies,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Menlo Micro,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
CyanConnode,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
EnExPlan,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Z2Solutions,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Ovon Group,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
PowerSecure,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Apilio,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Bamboo Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
ClevAir,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Pinergy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
1Energy Systems,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Habitat Energy,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Emnotion,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
PowerFin,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Common Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Splitvolt,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Reliance Controls,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Mechanical Products,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Connecticut Electric,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Ezenics,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Amber Solutions,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Solho,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Advanced Thermal Batteries,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
GridON,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Sync Power Solutions,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Regalgrid,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Electrify Asia,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Omega Grid,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Beegy,Power & Utilities,"Distributed Energy Resources, Asset Management & Digitization",Private Data,Private Data
Drift Trader,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Neothermal Energy Storage,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Phoenix Energy Technologies,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Powerpeers,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Shyft Power,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Peg Africa,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Freyr Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Ampteks,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Next Kraftwerke,"Power & Utilities, Industrial Decarbonization, DERMS","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
LO3 Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Demand IQ,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Plentify,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
TeMix,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
GridBlock,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Wex Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Tarnoc,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Brightmerge,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Enphase,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Deepki,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Heaten,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Covetool,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
BTR Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Zome Energy Networks,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Smappee,Power & Utilities,"Distributed Energy Resources, Transportation Electrification",Private Data,Private Data
Themo,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Lumio,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Blue Heart Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Sustainable Power Systems,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Devergy,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Power Automation,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
IPERC,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Verdant Microgrid,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Anbaric Power,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Intellihot,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
SolarisKit,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Minibems,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
CircuitMeter Inc.,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Hive Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Fluke,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Ecobee,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
APL expert en data centers,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
nanoGrid,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Nanogrid Tech,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Transformative Wave,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Jordan Energy Alternative,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
FlexEnergy LLC,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Edifice Analytics,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Brilliency,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
120Water,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Flair,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Reeddi,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
SunPath,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Solivus,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
YouSolar,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
CleanChoice Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Leanheat,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Hank,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Froling,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Tarm Biomass,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Woodco Renewable Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Powerdiverter,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Sunpad,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Nuheat,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Siemsatec Ltd,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
GeoSource,"Power & Utilities, Industrial Decarbonization, Energy Transition","Distributed Energy Resources, New Energies",Private Data,Private Data
Subterra Renewables,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Comsys,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Energos.ai,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Advanced Energy Analytics,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
PosiGen,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Finn Geotherm,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Quantyzed,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
ecoInsight,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Snapcount,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Triacta Power Solutions,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Advanced Microgrid Systems,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Entrust Microgrid,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Karit,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Sensibo,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
ONZO,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Netatmo,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Inovues,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Aquicore,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Aeroshield,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Apsystems,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Sunnova,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Sunmoney,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Solaredge,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
Solarcrowdsource,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Sighten.Io,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Power Scout,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Outback Power,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Mesh Power,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
M-Kopa,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Keen Home,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
475,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Enervolt,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Ecogy Energy,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
Clean Focus,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
Ecological,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Bonded Energy Solutions,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Biscuit Labs,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Bboxx,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
"Axion Power International, Inc.","Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
Avvir,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Avalon Battery Corporation,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
Apollo Metro Solutions,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Ambiencedata,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Airex,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
"Agentis, Inc.",Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Acuity Brands Inc,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
2Gig Technologies,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
"Advanced Cooling Technologies, Inc.",Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Nikola Power,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Volt Markets,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Resonant Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Pason Power,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
HyggePower,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Voltaiq,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Surple,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Arda Power,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Packetized Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Open Energi,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Electrum,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Allumia,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
2040 Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Tiko,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Enertech,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Diverso Energy,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
"Voltus, Inc.","Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
HomeBiogas,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Kensa Heat Pumps,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Heliotherm,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Substance Power & Mobility,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
SkyFoundry,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Ariadna Grid,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Chameleon Technology,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
YellowTin,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Blue Square Utilities,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
GreenPocket,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Watt Intelligent Solutions,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Opus One Solutions,"Power & Utilities, Industrial Decarbonization, DERMS",Distributed Energy Resources,Private Data,Private Data
Powerstar,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Heliatek,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency",Private Data,Private Data
Energy pool,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Wondrwall,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Atmos Home,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Indow,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Solaris Hydrobotics,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
GeoSmart Energy,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Audette,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Aztech Geothermal,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Enchanted Rock,"Power & Utilities, Industrial Decarbonization, Sustainability","Distributed Energy Resources, Power & Efficiency, Innovative Processes",Private Data,Private Data
Meter Provida,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Gi Energy,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Encorp,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Charge Bliss,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Concentric Power,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
CleanSpark,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Alencon Systems,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
USA Microgrids,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Mavericks Renewables,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Awesense Inc.,Power & Utilities,"Distributed Energy Resources, Asset Management & Digitization",Private Data,Private Data
Powersim,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Village Energy,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
AMMP,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
WePower,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Homer Energy LLC,"Power & Utilities, Oil & Gas, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Innovus Power,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Canopy Power,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
60 Hertz,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
SimpliPhi Power,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Enosi,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Elemize Technologies,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Energy Meteo,"Power & Utilities, Energy Transition, Industrial Decarbonization, DERMS","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
Thermondo,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
EcoFactor,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Geli,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Smart Impulse,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Sunrun,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Flexitricity,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Tangent Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Origami Energy,"Power & Utilities, Industrial Decarbonization, DERMS",Distributed Energy Resources,Private Data,Private Data
Peeeks,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Verdigris,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Logical Buildings,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
N-side,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Intelgen,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Setpoint,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Zola,Power & Utilities,"Distributed Energy Resources, Distributed Energy Resources",Private Data,Private Data
Gridio,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Sonnen,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Waylay,Power & Utilities,"Distributed Energy Resources, Asset Management & Digitization",Private Data,Private Data
Stem,"Power & Utilities, Industrial Decarbonization, DERMS","Distributed Energy Resources, Transportation Electrification, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency, Innovative Processes",Private Data,Private Data
Hive Power,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Wendel,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
SiteLogiq,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
PassivSystems,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Lime Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Fabriq.Space,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
EnergyOS,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Encentiv Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
eGauge,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Digital Lumens,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Curb,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Gridium,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Storen Technologies,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
Cheesecake Energy Ltd.,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
Electriq Power,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
Accurec Recycling,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Transportation Electrification, Renewables & Energy Storage, Electrification & Efficiency, Innovative Processes",Private Data,Private Data
Box Of Energy,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency, Innovative Processes",Private Data,Private Data
"KITU Systems, Inc.","Power & Utilities, DERMS","Distributed Energy Resources, Transportation Electrification",Private Data,Private Data
Ivy Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Doosan GridTech,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
ferroamp elektronik,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
Olivine,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Kiwigrid,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
BuildingIQ,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Revterra,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Electrification & Efficiency",Private Data,Private Data
Radiator Labs,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Scene Connect,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Energeo,Power & Utilities,"Distributed Energy Resources, Asset Management & Digitization",Private Data,Private Data
GreenSync,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Twaice,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Ascend Analytics,"Power & Utilities, Industrial Decarbonization",Distributed Energy Resources,Private Data,Private Data
Parce,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
GenGame,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Steamaco,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Digital Engineering Ltd,Power & Utilities,"Distributed Energy Resources, Asset Management & Digitization",Private Data,Private Data
Equiwatt,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
